product_name,title,stars,body
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Excellent sound,4.0,"For sound quality i give 5 stars, but sometimes i face connection problem. All over product is good."
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),A friend at home,5.0,Skills to be widen to allow more music. She is still learning Bollywood movie names.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Useful Hands-free product,5.0,Useful product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Alexa.,4.0,"It would stop in the middle, to hear something.Alexa should come with portability."
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Very Good Product,5.0,Very useful product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Need offline operation too,5.0,"Need to operate when offline also, especially basic commands like controlling of Home Automation devices, once configured."
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Better device,5.0,Better and obident device... Better experience..better cost of money
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Superb,5.0,Sound quality amazing
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Worthy of ever penny (Got it during sale😁),5.0,Nice product with better speakers in this generation.continuous development has also added to its functionality.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),alexa very good speaker i have no words for it,5.0,"The media could not be loaded.
                



 play songs, knowledgeable,many maths que solve for kids and many more features"
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good product,5.0,Good one
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Great,4.0,Good speaker some songs vibrate my desktop . When i was trying play a song some times it plays wrong.but good speaker.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),amazing,5.0,Value for money!!
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Awesome,5.0,Awesome. Go for it.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Not working in 15 days,1.0,I bought this item on 9 April and now 24 April it's not working. It's not getting charge
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Best Product for Masti,5.0,My First smart speaker....
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Setup error,1.0,Mera echo dot ka setup nahi hobraha hai.Bar bar error aa raha hai. Us error ki image bhej raha hu. Please iska solutions kijia
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Amazing Experience,5.0,Good Value for money. Now its easy to setup self reminders or to get quick information from the internet.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Language issue with product,1.0,I order this due to supporting hindi language. But now there is no option to select hindi language.  Very poor to amazon for show fake features for sale the product.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Very good product.,4.0,Product is really good.The appearance is aristocratic.Except songs and news there is nothing to do.Bass is not that great.4/5 overall
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Connectivity very delay.,2.0,Connectivity very delay.It is not recognize exact result.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Superb,5.0,I am so proud of Alexa 😁😁😁😁
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),I love it ♥♥♥,4.0,Just go for it without thinking i just loved it
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Worth purchasing,4.0,Too good fully satisfied.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Must Buy for all entertainment,5.0,Excellent 👍 sound quality is very nice and very much clear music and other announcement
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Install,1.0,Worst productUnable install not working
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Echo dot gen3,4.0,Good product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),A very nice deal @ 1999 including smart bulb.,5.0,A very good purchase at rs 1999. Alexa integration is mind boggling..sound quality is average as expected but u can connect this to your external speaker through bluetooth or aux. Overall a very nice product.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good product,5.0,The sound quality and voice recognition is really good.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Excellent echo,5.0,Gave it asa present. They loveit
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Best ever product,5.0,This is the best thing ever brought
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Voice not working,4.0,Alexa Voice not working
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Worth buying it,5.0,Great 👌
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Alexa always has something new to share,4.0,The most important thing about this AI controlled device is its good listener it can recognize your voice from range and provide you certain features
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Smart device,5.0,It's a good choice to have a smart device & control your room ❤️... Go for it guys
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Low quality connecter,2.0,It worked fine till it lasted .In 1 month the product broke ( Its the connector issue ) made in China & not reliable.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Extremely awesome,5.0,I m big fan of last 2 years Alexa is too good quality product is awesome hearing is good I m happy to purchased this 2nd time 👌👌👌👌🥳🥳💐
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Value for money,4.0,Sometime alexa is not lisenting while playing any think loud ..except this it is value for money ...If u want to buy a speaker than this is best product ...
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Great one,5.0,Amazed with this product. It's working amazingly. Could control Led light with voice command
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Classy product,5.0,Satisfied with the device. Great smart speaker.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Not so OK piece,1.0,Sound quality is not good at full volume alot of distortion. There is a big time delay in response compared to earlier models
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Great sound quality,4.0,Great features. Sound quality is awesome! It's so loud & clear than expectations...Only trouble in this is it's not wireless so if u want to hear songs in house or office where u can easily plug it electricity.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Good product no doubt 👌,5.0,The sound quality is amazing . Good product amazon
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Awesome but have connection issues sometimes,4.0,Everything is good but the only problem is it didn't get connected to wifi easily
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Connectivity is not established  easily,1.0,It is worst when connectivity through alexa app is established... Most of the times it does not connect at all
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),socho mt le lo,5.0,The media could not be loaded.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Amazon echo dot 100% working,5.0,"I,m satisfied 100% working Amazon echo dot n 100% sound quality"
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Week performance,3.0,Performance of searching songs not good when the command play another unlike song'sNot needed longer. If there is a problem when was servicing the divice where is service station
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Excellent!!,5.0,"Ver useful,wonderful device.Absolutely great."
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Best voice recognition,5.0,Good voice recognition
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Amazing product,5.0,It's very helpful for my son to attend online classes now the lockdown days. Thanks for Amazon such wonderful....
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Very good product I just love it,5.0,Very good and genuine product
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Volume is bit low,3.0,Volume is bit low than what I was expecting
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Issue,1.0,"For the first 15 days it was amazing, it rocked.after that it has some lags in its voice . Not connecting bluetooth properly.it was insane . I just want to claim my warranty."
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),Bluetooth not connecting,1.0,Cannot connect to Bluetooth not even playing songs. Always showing offline thinking to return a request kindly help me out on this.
Echo Dot (3rd Gen) – New and improved smart speaker with Alexa (Black),PAHLE ISTEMAL KARO FIR VISHWASH KARO,5.0,"Super Quality , Nice sound and Nice answer very fast."
